Timestamp,Temperature,R,Theta,X,Y,Current,Vin
15:43:22.765918,250.0,0.1459533,1.587524,0.1458984,0.00404663,0.01125261,1.0
15:43:26.188423,250.0,0.1459533,1.587524,0.1458984,0.00404663,0.01122855,1.0
15:43:29.579828,250.0,0.1459533,1.587524,0.1458984,0.00404663,0.0112575,1.0
15:43:32.999924,250.0,0.1459533,1.587524,0.1458984,0.00402832,0.01124409,1.0
15:43:36.392146,250.0,0.1459533,1.587524,0.1458984,0.00402832,0.01124792,1.0
15:52:57.530252,260.0,0.1496704,1.587524,0.1496154,0.004138183,0.01117277,1.0
15:53:00.958370,260.0,0.1496887,1.587524,0.1496154,0.004138183,0.01118512,1.0
15:53:04.361636,260.0,0.1496887,1.587524,0.1496337,0.004138183,0.01116787,1.0
15:53:07.773665,260.0,0.1496887,1.587524,0.1496337,0.004138183,0.01117937,1.0
15:53:11.161198,260.0,0.1496887,1.587524,0.1496337,0.004138183,0.01116936,1.0
15:53:14.577174,260.0,0.1496887,1.587524,0.1496337,0.004138183,0.01117809,1.0
15:53:17.983362,260.0,0.1496887,1.587524,0.1496337,0.004138183,0.01116532,1.0
15:53:21.382923,260.0,0.1496887,1.587524,0.1496154,0.004138183,0.01118235,1.0
15:53:24.794607,260.0,0.1496704,1.587524,0.1496154,0.004138183,0.01116127,1.0
15:53:28.198886,260.0,0.1496704,1.587524,0.1496154,0.004138183,0.01117106,1.0
16:02:53.646894,270.0,0.1532958,1.587524,0.1532226,0.004229736,0.01109761,1.0
16:02:57.064092,270.0,0.1532958,1.582031,0.1532226,0.004229736,0.01110804,1.0
16:03:00.462118,270.0,0.1532775,1.582031,0.1532226,0.004229736,0.01109208,1.0
16:03:03.872640,270.0,0.1532775,1.582031,0.1532226,0.004229736,0.01110996,1.0
16:03:07.276775,270.0,0.1532775,1.582031,0.1532226,0.004229736,0.01110315,1.0
16:03:10.676992,270.0,0.1532775,1.582031,0.1532226,0.004229736,0.01110038,1.0
16:03:14.081192,270.0,0.1532958,1.582031,0.1532226,0.004229736,0.01110166,1.0
16:03:17.493391,270.0,0.1532958,1.582031,0.1532409,0.004229736,0.01110932,1.0
16:03:20.896426,270.0,0.1532958,1.587524,0.1532409,0.004248046,0.01109378,1.0
16:03:24.288840,270.0,0.1532958,1.587524,0.1532409,0.004248046,0.01110251,1.0
16:13:01.901632,280.0,0.1568298,1.587524,0.1567749,0.004339599,0.01102075,1.0
